datetime,holiday,workingday,atemp,humidity,windspeed,casual,registered,count,rainyday,ideal,sticky,peak,temp(difference),discomfort_index,hour_0,hour_1,hour_2,hour_3,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,hw_0,hw_1,hw_2,hw_3,hw_5,hw_6,hw_7,hw_8,hw_9,hw_10,hw_11,hw_12,hw_13,hw_14,hw_15,hw_16,hw_17,hw_18,hw_19,hw_20,hw_21,hw_22,hw_23,year_2012,dayofweek_0,dayofweek_2,dayofweek_3,dayofweek_4,dayofweek_5,dayofweek_6,season_2,season_3,season_4,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
2012-06-09 17:00:00,0,0,0.7796174068687771,0.24,0.17381412644140573,238,257,495,0,0,0,1,0.22090413594100672,0.8268204142643606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-09 18:00:00,0,0,0.7627251370399374,0.24,0.17645513073183552,175,276,451,0,0,0,1,0.21865982686758575,0.8084561178731583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-09 19:00:00,0,0,0.7627251370399374,0.29,0.09801602943108662,128,232,360,0,0,0,1,0.1923693491503687,0.8095238095238096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-09 20:00:00,0,0,0.7288287280456427,0.35000000000000003,0.17645513073183552,125,238,363,0,0,0,0,0.18820134658544405,0.7922272047832587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-09 21:00:00,0,0,0.711824588880188,0.4,0.13716988569176194,105,211,316,0,0,0,0,0.18627765309394034,0.7888105915011746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-09 22:00:00,0,0,0.711824588880188,0.58,0.09801602943108662,63,151,214,0,0,0,0,0.13369669765950626,0.800768737988469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-09 23:00:00,0,0,0.694932319051348,0.61,0.09801602943108662,69,161,230,0,0,0,0,0.13177300416800256,0.78518043988896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-10 00:00:00,0,0,0.6779281798858933,0.6900000000000001,0.01957692813033768,33,125,158,0,0,0,0,0.12984931067649888,0.7817638266068762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-10 01:00:00,0,0,0.6610359100570533,0.73,0.058730784391013036,32,84,116,0,0,0,0,0.12760500160307792,0.7655349135169763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-10 02:00:00,0,0,0.6610359100570533,0.6900000000000001,0.058730784391013036,17,56,73,0,0,0,0,0.12760500160307792,0.7554986120008541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-10 03:00:00,0,0,0.6610359100570533,0.73,0.01957692813033768,6,23,29,0,0,0,0,0.12760500160307792,0.7655349135169763,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-10 04:00:00,0,0,0.6440317708915986,0.78,0.0,1,9,10,0,0,0,0,0.1260019236934915,0.7503736920777281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-10 05:00:00,0,0,0.6610359100570533,0.6900000000000001,0.0,3,10,13,0,0,0,0,0.10163513946777814,0.7294469357249628,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-10 06:00:00,0,0,0.6440317708915986,0.73,0.17381412644140573,3,27,30,0,0,0,0,0.1260019236934915,0.7386290839205637,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-10 07:00:00,0,0,0.6271395010627586,0.78,0.01957692813033768,21,41,62,0,0,0,0,0.12375761462007054,0.7226137091607944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-10 08:00:00,0,0,0.6610359100570533,0.73,0.0,59,122,181,0,0,0,0,0.12760500160307792,0.7655349135169763,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-10 09:00:00,0,0,0.711824588880188,0.58,0.17381412644140573,91,175,266,0,0,0,0,0.13369669765950626,0.800768737988469,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-10 10:00:00,0,0,0.7457209978744826,0.4,0.01957692813033768,148,265,413,0,0,0,1,0.16415517794164797,0.80995088618407,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-10 11:00:00,0,0,0.7457209978744826,0.45,0.0,184,315,499,0,0,0,1,0.16415517794164797,0.8276745675848814,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-10 12:00:00,0,0,0.7796174068687771,0.3,0.17381412644140573,173,329,502,0,0,0,1,0.19461365822378968,0.8327994875080079,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-10 13:00:00,0,0,0.7966215460342321,0.28,0.058730784391013036,204,288,492,0,0,0,1,0.1962167361333761,0.8436899423446508,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-10 14:00:00,0,0,0.7966215460342321,0.3,0.058730784391013036,186,314,500,0,0,0,1,0.1962167361333761,0.8522314755498613,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-10 15:00:00,0,0,0.7966215460342321,0.3,0.17645513073183552,159,316,475,0,0,0,1,0.1962167361333761,0.8522314755498613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-10 16:00:00,0,0,0.8135138158630718,0.36,0.25489423203258443,173,335,508,0,0,0,1,0.17217056748957998,0.8774289985052316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-10 17:00:00,0,0,0.8135138158630718,0.41000000000000003,0.25489423203258443,184,337,521,0,0,0,1,0.14588008977236294,0.8774289985052316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-10 18:00:00,0,0,0.7966215460342321,0.38,0.17645513073183552,164,326,490,0,0,0,1,0.16992625841615902,0.8652573136878069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-10 19:00:00,0,0,0.7796174068687771,0.28,0.25489423203258443,115,260,375,0,0,0,1,0.19461365822378968,0.8246850309630579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-10 20:00:00,0,0,0.7457209978744826,0.48,0.09801602943108662,113,250,363,0,0,0,0,0.16415517794164797,0.8381379457612642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-10 21:00:00,0,0,0.7457209978744826,0.62,0.09801602943108662,83,170,253,0,0,0,0,0.11157422250721385,0.8377108691010035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-10 22:00:00,0,0,0.711824588880188,0.65,0.09801602943108662,42,117,159,0,0,0,0,0.13369669765950626,0.8219090326713646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-10 23:00:00,0,0,0.7288287280456427,0.58,0.01957692813033768,30,80,110,0,0,0,0,0.13562039115100993,0.8251121076233184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-11 00:00:00,0,1,0.711824588880188,0.65,0.01957692813033768,8,33,41,0,0,0,0,0.13369669765950626,0.8219090326713646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-11 01:00:00,0,1,0.6779281798858933,0.74,0.09801602943108662,9,15,24,0,0,0,0,0.12984931067649888,0.7950032030749518,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-11 02:00:00,0,1,0.6779281798858933,0.74,0.01957692813033768,5,12,17,0,0,0,0,0.12984931067649888,0.7950032030749518,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-11 03:00:00,0,1,0.6440317708915986,0.78,0.01957692813033768,2,4,6,0,0,0,0,0.15197178582879128,0.7779201366645313,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-11 04:00:00,0,1,0.6440317708915986,0.78,0.058730784391013036,0,7,7,0,0,0,0,0.15197178582879128,0.7779201366645313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-11 05:00:00,0,1,0.6440317708915986,0.78,0.058730784391013036,1,36,37,0,0,0,0,0.15197178582879128,0.7779201366645313,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-11 06:00:00,0,1,0.6271395010627586,0.8300000000000001,0.01957692813033768,8,136,144,0,0,0,0,0.1500480923372876,0.761904761904762,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-11 07:00:00,0,1,0.6440317708915986,0.78,0.01957692813033768,25,478,503,0,0,0,0,0.15197178582879128,0.7779201366645313,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-11 08:00:00,0,1,0.6779281798858933,0.74,0.058730784391013036,38,613,651,0,0,0,1,0.12984931067649888,0.7950032030749518,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-11 09:00:00,0,1,0.711824588880188,0.65,0.058730784391013036,57,259,316,0,0,0,0,0.13369669765950626,0.8219090326713646,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-11 10:00:00,0,1,0.7457209978744826,0.62,0.09801602943108662,52,95,147,0,0,0,0,0.11157422250721385,0.8377108691010035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-11 11:00:00,0,1,0.7457209978744826,0.48,0.17645513073183552,59,143,202,0,0,0,0,0.16415517794164797,0.8381379457612642,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-11 12:00:00,0,1,0.7966215460342321,0.43,0.13716988569176194,63,198,261,0,0,0,1,0.14363578069894198,0.8637625453768952,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-11 13:00:00,0,1,0.7796174068687771,0.41000000000000003,0.27447116016292217,63,185,248,0,0,0,1,0.16832318050657263,0.8560751654922057,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-11 14:00:00,0,1,0.7966215460342321,0.34,0.25489423203258443,66,193,259,0,0,0,0,0.16992625841615902,0.8490284005979073,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-11 15:00:00,0,1,0.7796174068687771,0.41000000000000003,0.3529102614636711,72,187,259,0,0,0,0,0.16832318050657263,0.8560751654922057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-11 16:00:00,0,1,0.7796174068687771,0.41000000000000003,0.43134936276441993,87,340,427,0,0,0,0,0.16832318050657263,0.8560751654922057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-11 17:00:00,0,1,0.7796174068687771,0.41000000000000003,0.3529102614636711,85,715,800,0,0,0,1,0.16832318050657263,0.8560751654922057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-11 18:00:00,0,1,0.7966215460342321,0.43,0.27447116016292217,105,726,831,0,0,0,1,0.14363578069894198,0.8637625453768952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-11 19:00:00,0,1,0.7457209978744826,0.48,0.31375640520299575,89,507,596,0,0,0,0,0.16415517794164797,0.8381379457612642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-11 20:00:00,0,1,0.7288287280456427,0.48,0.17645513073183552,61,333,394,0,0,0,0,0.161910868868227,0.8157164210975872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-11 21:00:00,0,1,0.7288287280456427,0.58,0.13716988569176194,32,218,250,0,0,0,0,0.13562039115100993,0.8251121076233184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-11 22:00:00,0,1,0.7288287280456427,0.58,0.13716988569176194,22,142,164,0,0,0,0,0.13562039115100993,0.8251121076233184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-11 23:00:00,0,1,0.711824588880188,0.58,0.17645513073183552,8,72,80,0,0,0,0,0.13369669765950626,0.800768737988469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-12 00:00:00,0,1,0.711824588880188,0.58,0.17645513073183552,2,26,28,0,0,0,0,0.13369669765950626,0.800768737988469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-12 01:00:00,0,1,0.694932319051348,0.65,0.09801602943108662,5,11,16,0,0,0,0,0.13177300416800256,0.7964979713858639,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-12 02:00:00,0,1,0.694932319051348,0.65,0.13716988569176194,0,6,6,0,0,0,0,0.13177300416800256,0.7964979713858639,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-12 03:00:00,0,1,0.6779281798858933,0.6900000000000001,0.21560898699251088,3,9,12,0,0,0,0,0.12984931067649888,0.7817638266068762,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-12 04:00:00,0,1,0.5932430920684639,0.88,0.09801602943108662,0,4,4,1,0,0,0,0.17249118307149727,0.74396754217382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-12 05:00:00,0,1,0.5932430920684639,0.88,0.058730784391013036,1,28,29,1,0,0,0,0.17249118307149727,0.74396754217382,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-12 06:00:00,0,1,0.5932430920684639,0.88,0.058730784391013036,6,130,136,0,0,0,0,0.17249118307149727,0.74396754217382,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-12 07:00:00,0,1,0.610135361897304,0.88,0.21560898699251088,16,287,303,1,0,0,0,0.17441487656300098,0.7734358317317959,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-12 08:00:00,0,1,0.610135361897304,0.88,0.17645513073183552,15,598,613,0,0,0,1,0.17441487656300098,0.7734358317317959,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-12 09:00:00,0,1,0.6271395010627586,0.89,0.25489423203258443,31,254,285,0,0,0,0,0.17633857005450465,0.8054665812513347,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-12 10:00:00,0,1,0.6271395010627586,0.89,0.25489423203258443,29,96,125,1,0,0,0,0.17633857005450465,0.8054665812513347,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
