,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,year,month,day,hour,dayofweek,discomfort_index,peak,temp(difference),ideal,sticky,rainyday,temp_scaled,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23,hw_0,hw_1,hw_2,hw_3,hw_4,hw_5,hw_6,hw_7,hw_8,hw_9,hw_10,hw_11,hw_12,hw_13,hw_14,hw_15,hw_16,hw_17,hw_18,hw_19,hw_20,hw_21,hw_22,hw_23
10161,2012-11-08 19:00:00,winter,0,1,1,15.58,19.695,27,23.9994,14,359,373,1,11,8,19,Thursday,59.22,0,-4.12,1,0,0,0.36734693877551017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10162,2012-11-08 20:00:00,winter,0,1,1,15.58,19.695,29,31.0009,10,235,245,1,11,8,20,Thursday,59.25,0,-4.12,0,0,0,0.36734693877551017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10163,2012-11-08 21:00:00,winter,0,1,1,14.76,16.665,37,26.0027,11,222,233,1,11,8,21,Thursday,58.37,0,-1.9,0,0,0,0.3469387755102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10164,2012-11-08 22:00:00,winter,0,1,1,13.94,15.15,42,19.9995,14,147,161,1,11,8,22,Thursday,57.38,0,-1.21,0,0,0,0.32653061224489793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10165,2012-11-08 23:00:00,winter,0,1,1,13.94,15.15,46,23.9994,5,82,87,1,11,8,23,Thursday,57.36,0,-1.21,0,0,0,0.32653061224489793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10166,2012-11-09 00:00:00,winter,0,1,1,13.94,15.15,49,22.0028,9,46,55,1,11,9,0,Friday,57.35,0,-1.21,0,0,0,0.32653061224489793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10167,2012-11-09 01:00:00,winter,0,1,1,13.12,15.15,53,19.0012,3,17,20,1,11,9,1,Friday,56.23,0,-2.03,0,0,0,0.3061224489795918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10168,2012-11-09 02:00:00,winter,0,1,1,13.12,15.15,53,16.9979,1,11,12,1,11,9,2,Friday,56.23,0,-2.03,0,0,0,0.3061224489795918,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10169,2012-11-09 03:00:00,winter,0,1,1,13.12,14.395,53,27.9993,3,6,9,1,11,9,3,Friday,56.23,0,-1.28,0,0,0,0.3061224489795918,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10170,2012-11-09 04:00:00,winter,0,1,1,13.12,14.395,53,23.9994,0,14,14,1,11,9,4,Friday,56.23,0,-1.28,0,0,0,0.3061224489795918,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10171,2012-11-09 05:00:00,winter,0,1,1,12.3,14.395,56,12.998,2,25,27,1,11,9,5,Friday,55.07,0,-2.09,0,0,0,0.2857142857142857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10172,2012-11-09 06:00:00,winter,0,1,1,10.66,13.635,65,7.0015,5,126,131,1,11,9,6,Friday,52.5,0,-2.97,0,0,0,0.2448979591836735,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10173,2012-11-09 07:00:00,winter,0,1,1,10.66,13.635,65,8.9981,9,332,341,1,11,9,7,Friday,52.5,0,-2.97,0,0,0,0.2448979591836735,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10174,2012-11-09 08:00:00,winter,0,1,1,13.12,15.91,57,11.0014,25,668,693,1,11,9,8,Friday,56.18,1,-2.79,0,0,0,0.3061224489795918,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10175,2012-11-09 09:00:00,winter,0,1,1,13.94,15.15,53,27.9993,23,304,327,1,11,9,9,Friday,57.33,0,-1.21,0,0,0,0.32653061224489793,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10176,2012-11-09 10:00:00,winter,0,1,1,14.76,16.665,50,22.0028,34,163,197,1,11,9,10,Friday,58.41,0,-1.9,0,0,0,0.3469387755102041,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10177,2012-11-09 11:00:00,winter,0,1,1,16.4,20.455,47,19.9995,66,185,251,1,11,9,11,Friday,60.49,0,-4.06,1,0,0,0.38775510204081626,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10178,2012-11-09 12:00:00,winter,0,1,1,18.04,21.97,41,22.0028,48,214,262,1,11,9,12,Friday,62.37,1,-3.93,1,0,0,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10179,2012-11-09 13:00:00,winter,0,1,1,18.86,22.725,38,19.9995,62,237,299,1,11,9,13,Friday,63.24,1,-3.87,1,0,0,0.4489795918367347,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10180,2012-11-09 14:00:00,winter,0,1,1,18.86,22.725,38,12.998,67,207,274,1,11,9,14,Friday,63.24,0,-3.87,1,0,0,0.4489795918367347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10181,2012-11-09 15:00:00,winter,0,1,1,18.86,22.725,36,15.0013,78,278,356,1,11,9,15,Friday,63.15,0,-3.87,1,0,0,0.4489795918367347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10182,2012-11-09 16:00:00,winter,0,1,1,18.86,22.725,38,11.0014,57,377,434,1,11,9,16,Friday,63.24,0,-3.87,1,0,0,0.4489795918367347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10183,2012-11-09 17:00:00,winter,0,1,1,17.22,21.21,44,8.9981,61,593,654,1,11,9,17,Friday,61.46,1,-3.99,1,0,0,0.4081632653061224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10184,2012-11-09 18:00:00,winter,0,1,1,17.22,21.21,44,7.0015,46,450,496,1,11,9,18,Friday,61.46,1,-3.99,1,0,0,0.4081632653061224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10185,2012-11-09 19:00:00,winter,0,1,1,13.94,17.425,71,6.0032,30,331,361,1,11,9,19,Friday,57.24,0,-3.49,0,0,0,0.32653061224489793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10186,2012-11-09 20:00:00,winter,0,1,1,14.76,17.425,66,8.9981,20,235,255,1,11,9,20,Friday,58.46,0,-2.67,0,0,0,0.3469387755102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10187,2012-11-09 21:00:00,winter,0,1,1,13.94,18.18,76,13.896739341916936,23,176,199,1,11,9,21,Friday,57.21,0,-4.24,0,0,0,0.32653061224489793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10188,2012-11-09 22:00:00,winter,0,1,1,13.94,17.425,71,7.0015,17,146,163,1,11,9,22,Friday,57.24,0,-3.49,0,0,0,0.32653061224489793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10189,2012-11-09 23:00:00,winter,0,1,1,13.12,16.665,81,6.0032,20,142,162,1,11,9,23,Friday,55.87,0,-3.54,0,0,0,0.3061224489795918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10190,2012-11-10 00:00:00,winter,0,0,1,13.12,16.665,76,6.0032,16,106,122,1,11,10,0,Saturday,55.93,0,-3.54,0,0,0,0.3061224489795918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10191,2012-11-10 01:00:00,winter,0,0,1,12.3,15.91,81,6.0032,8,68,76,1,11,10,1,Saturday,54.54,0,-3.61,0,0,0,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10192,2012-11-10 02:00:00,winter,0,0,1,13.12,17.425,81,13.896739341916936,2,42,44,1,11,10,2,Saturday,55.87,0,-4.31,0,0,0,0.3061224489795918,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10193,2012-11-10 03:00:00,winter,0,0,1,12.3,16.665,81,13.896739341916936,9,11,20,1,11,10,3,Saturday,54.54,0,-4.36,0,0,0,0.2857142857142857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10194,2012-11-10 04:00:00,winter,0,0,1,10.66,13.635,87,7.0015,2,4,6,1,11,10,4,Saturday,51.68,0,-2.97,0,0,0,0.2448979591836735,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10195,2012-11-10 05:00:00,winter,0,0,1,11.48,15.91,87,13.896739341916936,1,9,10,1,11,10,5,Saturday,53.05,0,-4.43,0,0,0,0.2653061224489796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10196,2012-11-10 06:00:00,winter,0,0,1,9.84,12.88,93,6.0032,5,11,16,1,11,10,6,Saturday,50.03,0,-3.04,0,0,0,0.22448979591836735,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10197,2012-11-10 07:00:00,winter,0,0,1,10.66,13.635,87,7.0015,14,57,71,1,11,10,7,Saturday,51.68,0,-2.97,0,0,0,0.2448979591836735,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10198,2012-11-10 08:00:00,winter,0,0,1,13.12,17.425,76,13.896739341916936,16,130,146,1,11,10,8,Saturday,55.93,0,-4.31,0,0,0,0.3061224489795918,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10199,2012-11-10 09:00:00,winter,0,0,1,14.76,17.425,66,12.998,43,216,259,1,11,10,9,Saturday,58.46,0,-2.67,0,0,0,0.3469387755102041,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10200,2012-11-10 10:00:00,winter,0,0,1,16.4,20.455,58,13.896739341916936,86,264,350,1,11,10,10,Saturday,60.71,1,-4.06,1,0,0,0.38775510204081626,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10201,2012-11-10 11:00:00,winter,0,0,1,16.4,20.455,58,7.0015,143,323,466,1,11,10,11,Saturday,60.71,1,-4.06,1,0,0,0.38775510204081626,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10202,2012-11-10 12:00:00,winter,0,0,1,19.68,23.485,48,13.896739341916936,258,348,606,1,11,10,12,Saturday,64.73,1,-3.8,1,0,0,0.4693877551020408,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10203,2012-11-10 13:00:00,winter,0,0,1,21.32,25.0,39,13.896739341916936,268,383,651,1,11,10,13,Saturday,66.22,1,-3.68,1,0,0,0.5102040816326531,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10204,2012-11-10 14:00:00,winter,0,0,1,22.14,25.76,37,13.896739341916936,280,347,627,1,11,10,14,Saturday,67.05,1,-3.62,0,0,0,0.5306122448979592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10205,2012-11-10 15:00:00,winter,0,0,1,21.32,25.0,45,13.896739341916936,216,351,567,1,11,10,15,Saturday,66.63,1,-3.68,1,0,0,0.5102040816326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10206,2012-11-10 16:00:00,winter,0,0,1,22.14,25.76,37,13.896739341916936,227,378,605,1,11,10,16,Saturday,67.05,1,-3.62,0,0,0,0.5306122448979592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10207,2012-11-10 17:00:00,winter,0,0,1,20.5,24.24,45,12.998,183,318,501,1,11,10,17,Saturday,65.6,1,-3.74,1,0,0,0.4897959183673469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10208,2012-11-10 18:00:00,winter,0,0,1,18.04,21.97,54,8.9981,103,256,359,1,11,10,18,Saturday,62.83,1,-3.93,1,0,0,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10209,2012-11-10 19:00:00,winter,0,0,1,18.86,22.725,51,6.0032,55,228,283,1,11,10,19,Saturday,63.81,1,-3.87,1,0,0,0.4489795918367347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10210,2012-11-10 20:00:00,winter,0,0,1,18.04,21.97,54,13.896739341916936,39,153,192,1,11,10,20,Saturday,62.83,0,-3.93,1,0,0,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10211,2012-11-10 21:00:00,winter,0,0,1,16.4,20.455,66,13.896739341916936,51,169,220,1,11,10,21,Saturday,60.86,0,-4.06,1,0,0,0.38775510204081626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10212,2012-11-10 22:00:00,winter,0,0,1,15.58,19.695,71,6.0032,39,154,193,1,11,10,22,Saturday,59.72,0,-4.12,1,0,0,0.36734693877551017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10213,2012-11-10 23:00:00,winter,0,0,1,14.76,18.18,71,7.0015,26,120,146,1,11,10,23,Saturday,58.48,0,-3.42,0,0,0,0.3469387755102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10214,2012-11-11 00:00:00,winter,0,0,1,13.94,17.425,81,6.0032,14,110,124,1,11,11,0,Sunday,57.19,0,-3.49,0,0,0,0.32653061224489793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10215,2012-11-11 01:00:00,winter,0,0,1,13.94,17.425,76,6.0032,26,82,108,1,11,11,1,Sunday,57.21,0,-3.49,0,0,0,0.32653061224489793,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10216,2012-11-11 02:00:00,winter,0,0,1,13.12,16.665,87,7.0015,12,58,70,1,11,11,2,Sunday,55.79,0,-3.54,0,0,0,0.3061224489795918,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10217,2012-11-11 03:00:00,winter,0,0,1,13.94,18.18,81,13.896739341916936,9,39,48,1,11,11,3,Sunday,57.19,0,-4.24,0,0,0,0.32653061224489793,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10218,2012-11-11 04:00:00,winter,0,0,1,13.12,16.665,81,7.0015,5,6,11,1,11,11,4,Sunday,55.87,0,-3.54,0,0,0,0.3061224489795918,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10219,2012-11-11 05:00:00,winter,0,0,1,12.3,15.15,87,8.9981,0,12,12,1,11,11,5,Sunday,54.42,0,-2.85,0,0,0,0.2857142857142857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10220,2012-11-11 06:00:00,winter,0,0,1,12.3,15.91,87,6.0032,3,16,19,1,11,11,6,Sunday,54.42,0,-3.61,0,0,0,0.2857142857142857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10221,2012-11-11 07:00:00,winter,0,0,1,12.3,15.91,89,6.0032,12,56,68,1,11,11,7,Sunday,54.37,0,-3.61,0,0,0,0.2857142857142857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10222,2012-11-11 08:00:00,winter,0,0,1,13.12,16.665,87,7.0015,32,87,119,1,11,11,8,Sunday,55.79,0,-3.54,0,0,0,0.3061224489795918,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10223,2012-11-11 09:00:00,winter,0,0,1,14.76,18.94,77,13.896739341916936,94,179,273,1,11,11,9,Sunday,58.5,0,-4.18,0,0,0,0.3469387755102041,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10224,2012-11-11 10:00:00,winter,0,0,1,16.4,20.455,69,7.0015,133,272,405,1,11,11,10,Sunday,60.92,1,-4.06,1,0,0,0.38775510204081626,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10225,2012-11-11 11:00:00,winter,0,0,1,18.86,22.725,59,8.9981,180,324,504,1,11,11,11,Sunday,64.16,1,-3.87,1,0,0,0.4489795918367347,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10226,2012-11-11 12:00:00,winter,0,0,1,20.5,24.24,48,6.0032,195,390,585,1,11,11,12,Sunday,65.78,1,-3.74,1,0,0,0.4897959183673469,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10227,2012-11-11 13:00:00,winter,0,0,1,22.14,25.76,45,7.0015,262,424,686,1,11,11,13,Sunday,67.66,1,-3.62,0,0,0,0.5306122448979592,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10228,2012-11-11 14:00:00,winter,0,0,1,24.6,31.06,33,11.0014,292,362,654,1,11,11,14,Sunday,69.54,1,-6.46,0,0,0,0.5918367346938775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10229,2012-11-11 15:00:00,winter,0,0,1,22.96,26.515,37,15.0013,304,420,724,1,11,11,15,Sunday,68.02,1,-3.56,0,0,0,0.5510204081632654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10230,2012-11-11 16:00:00,winter,0,0,1,22.14,25.76,42,15.0013,260,393,653,1,11,11,16,Sunday,67.43,1,-3.62,0,0,0,0.5306122448979592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10231,2012-11-11 17:00:00,winter,0,0,1,22.14,25.76,45,11.0014,151,342,493,1,11,11,17,Sunday,67.66,1,-3.62,0,0,0,0.5306122448979592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10232,2012-11-11 18:00:00,winter,0,0,1,21.32,25.0,45,8.9981,102,303,405,1,11,11,18,Sunday,66.63,1,-3.68,1,0,0,0.5102040816326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10233,2012-11-11 19:00:00,winter,0,0,1,19.68,23.485,55,8.9981,69,208,277,1,11,11,19,Sunday,65.09,1,-3.8,1,0,0,0.4693877551020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10234,2012-11-11 20:00:00,winter,0,0,1,18.04,21.97,62,11.0014,54,146,200,1,11,11,20,Sunday,63.12,0,-3.93,1,0,0,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10235,2012-11-11 21:00:00,winter,0,0,1,18.04,21.97,67,15.0013,44,127,171,1,11,11,21,Sunday,63.3,0,-3.93,1,0,0,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
